model,seed,history,checkpoint,M,M_norm,struct_access,eff_alt,edge_count,total_weight,n_active,frac_inactive,headroom,frac_saturated
Fixed,65,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,66,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,67,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,68,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,69,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,70,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,71,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,72,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,73,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,74,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,75,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,76,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,77,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,78,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,79,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,80,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,81,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,82,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,83,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,84,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,85,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,86,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,87,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,88,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,89,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,90,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,91,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,92,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,93,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,94,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,95,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,96,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,97,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,98,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,99,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,100,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,101,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,102,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,103,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,104,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,105,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,106,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,107,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,108,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,109,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,110,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,111,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,112,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,113,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,114,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,115,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,116,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,117,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,118,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,119,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,120,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,121,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,122,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,123,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,124,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,125,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,126,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,127,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,128,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,129,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,130,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,131,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,132,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,133,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,134,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,135,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,136,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,137,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,138,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,139,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,140,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,141,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,142,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,143,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,144,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,145,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,146,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,147,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,148,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,149,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,150,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,151,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,152,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,153,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,154,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,155,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,156,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,157,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,158,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,159,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,160,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,161,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,162,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,163,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,164,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,165,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,166,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,167,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,168,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,169,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,170,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,171,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,172,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,173,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,174,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,175,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,176,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,177,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,178,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,179,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,180,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,181,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,182,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,183,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,184,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,185,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,186,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,187,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,188,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,189,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,190,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,191,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,192,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,193,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,194,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,195,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,196,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,197,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,198,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,199,A,1000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,0,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,1,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,2,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,3,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,4,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,5,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,6,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,7,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,8,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,9,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,10,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,11,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,12,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,13,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,14,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,15,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,16,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,17,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,18,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,19,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,20,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,21,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,22,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,23,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,24,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,25,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,26,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,27,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,28,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,29,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,30,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,31,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,32,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,33,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,34,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,35,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,36,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,37,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,38,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,39,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,40,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,41,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,42,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,43,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,44,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,45,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,46,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,47,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,48,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,49,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,50,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,51,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,52,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,53,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,54,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,55,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,56,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,57,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,58,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,59,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,60,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,61,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,62,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,63,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,64,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,65,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,66,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,67,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,68,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,69,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,70,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,71,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,72,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,73,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,74,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,75,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,76,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,77,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,78,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,79,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,80,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,81,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,82,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,83,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,84,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,85,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,86,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,87,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
Fixed,88,A,2000,0.000000,0.000000,40,256.000000,144,144.000000,0,1.000000,5.000000,0.000000
